model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.558723449707031,-10.285113334655762,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.80218505859375,-10.320099830627441,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.586980819702148,-10.29310131072998,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-10.924245834350586,-10.164901733398438,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.052447319030762,-10.135098457336426,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-10.911810874938965,-10.079773902893066,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.40438175201416,-10.130913734436035,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.452725410461426,-10.117242813110352,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.664212226867676,-10.249360084533691,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.065876007080078,-10.374643325805664,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.043116569519043,-10.43620491027832,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.696587562561035,-10.326972007751465,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB12.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.875652313232422,-10.391798973083496,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB13.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.833476066589355,-10.426051139831543,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB14.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.117751121520996,-10.55611515045166,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA00_phB15.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.296446800231934,-10.512316703796387,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.853880882263184,-10.383694648742676,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.7030029296875,-10.305023193359375,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.816816329956055,-10.359526634216309,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.163058280944824,-10.187124252319336,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.182244300842285,-10.171280860900879,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-10.974395751953125,-10.106459617614746,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.402878761291504,-10.13773250579834,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.435149192810059,-10.1536283493042,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.742060661315918,-10.281002044677734,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.128233909606934,-10.416709899902344,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.097663879394531,-10.482510566711426,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.760133743286133,-10.364916801452637,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB12.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.757038116455078,-10.394630432128906,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB13.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.848264694213867,-10.435317039489746,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB14.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.159080505371094,-10.57270336151123,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA01_phB15.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.403103828430176,-10.544546127319336,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.116861343383789,-10.460732460021973,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.61847972869873,-10.356722831726074,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.761714935302734,-10.374131202697754,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.207202911376953,-10.202973365783691,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.293254852294922,-10.197699546813965,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.201807975769043,-10.187211990356445,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.58611011505127,-10.217041015625,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.46200942993164,-10.173205375671387,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.966135025024414,-10.400543212890625,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.240806579589844,-10.490941047668457,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-12.115185737609863,-10.526045799255371,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar/0/0000_phA02_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-11.701812744140625,-10.415230751037598,True
