model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB00.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.097472190856934,-9.903560638427734,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB01.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.15220832824707,-9.725090026855469,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB02.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.050493240356445,-9.669618606567383,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB03.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.055927276611328,-9.62601375579834,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB04.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.01205825805664,-9.615135192871094,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB05.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.022229194641113,-9.684426307678223,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB06.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.02883529663086,-9.75981616973877,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB07.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.166346549987793,-9.977177619934082,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB08.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.160842895507812,-10.1288480758667,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB09.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.140745162963867,-10.243947982788086,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB10.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.019318580627441,-10.016984939575195,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB11.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.088351249694824,-10.010664939880371,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB12.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.1785306930542,-9.906319618225098,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB13.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.1078519821167,-9.842523574829102,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB14.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-9.995681762695312,-9.855929374694824,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA00_phB15.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.069233894348145,-10.081844329833984,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB00.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.129304885864258,-9.905559539794922,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB01.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.20423412322998,-9.728416442871094,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB02.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.08636474609375,-9.644094467163086,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB03.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.09592342376709,-9.632272720336914,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB04.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.084793090820312,-9.609061241149902,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB05.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.092428207397461,-9.721179008483887,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB06.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.097123146057129,-9.75009536743164,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB07.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.20927619934082,-9.909576416015625,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB08.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.18155574798584,-9.99678897857666,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB09.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.105586051940918,-10.157044410705566,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB10.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.05843734741211,-9.97709846496582,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB11.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.126270294189453,-9.997282028198242,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB12.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.171506881713867,-9.889556884765625,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB13.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.11164665222168,-9.823202133178711,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB14.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.046074867248535,-9.85086441040039,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA01_phB15.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.119070053100586,-10.075552940368652,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB00.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.035662651062012,-9.827251434326172,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB01.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.166121482849121,-9.823687553405762,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB02.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.1233549118042,-9.647478103637695,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB03.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.17349624633789,-9.742548942565918,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB04.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.10779094696045,-9.684477806091309,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB05.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.10487174987793,-9.747581481933594,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB06.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.068208694458008,-9.705131530761719,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB07.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.093494415283203,-9.858051300048828,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB08.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.065242767333984,-9.91713809967041,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB09.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.061201095581055,-10.018813133239746,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB10.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.013375282287598,-9.831930160522461,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB11.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.10558032989502,-9.913886070251465,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB12.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.139803886413574,-9.886791229248047,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB13.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.046972274780273,-9.695250511169434,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB14.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.016654968261719,-9.723576545715332,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA02_phB15.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.099224090576172,-9.994377136230469,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB00.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.210066795349121,-10.12695598602295,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB01.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.271028518676758,-10.072748184204102,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB02.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.199207305908203,-9.834742546081543,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB03.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.254063606262207,-9.950459480285645,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB04.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.224809646606445,-9.94444751739502,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB05.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.16671085357666,-9.944058418273926,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB06.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.19522762298584,-9.937572479248047,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB07.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.258070945739746,-10.135154724121094,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB08.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.21957015991211,-10.23360538482666,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB09.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.257879257202148,-10.411882400512695,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB10.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.161152839660645,-10.092489242553711,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB11.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.272623062133789,-10.306199073791504,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB12.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.263680458068848,-10.292459487915039,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB13.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.212320327758789,-10.06786823272705,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB14.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.157482147216797,-9.950343132019043,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA03_phB15.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.241514205932617,-10.268610954284668,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB00.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.217576026916504,-9.965630531311035,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB01.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.277911186218262,-9.994876861572266,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB02.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.257030487060547,-9.749592781066895,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB03.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.2727632522583,-9.866042137145996,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB04.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.291232109069824,-9.84705924987793,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB05.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.235834121704102,-9.8911771774292,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB06.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.239067077636719,-9.810394287109375,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB07.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.286434173583984,-9.91612434387207,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB08.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.289522171020508,-10.009578704833984,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB09.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.314225196838379,-10.131143569946289,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB10.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.19423770904541,-9.874861717224121,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB11.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.301624298095703,-10.012218475341797,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB12.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.283507347106934,-10.042675971984863,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB13.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.226383209228516,-9.81966495513916,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB14.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.162137031555176,-9.731727600097656,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA04_phB15.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.295699119567871,-10.058985710144043,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB00.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.140446662902832,-10.13465690612793,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB01.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.246110916137695,-10.181652069091797,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB02.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.275818824768066,-9.885290145874023,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB03.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.319146156311035,-9.955443382263184,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB04.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.3235502243042,-9.881254196166992,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB05.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.281126022338867,-9.940593719482422,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB06.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.246578216552734,-9.893171310424805,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB07.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.257881164550781,-10.05116081237793,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB08.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.28512954711914,-10.185805320739746,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB09.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.249910354614258,-10.300966262817383,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB10.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.175621032714844,-10.102925300598145,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB11.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.249723434448242,-10.265554428100586,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB12.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.232728958129883,-10.31852912902832,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB13.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.213567733764648,-10.046073913574219,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB14.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,No,-10.134111404418945,-9.977463722229004,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar/0/0000_phA05_phB15.png,Is the blue cube farther from the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,-10.205617904663086,-10.322587013244629,True
