model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB00.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,No,-9.808090209960938,-9.615742683410645,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB01.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.735404014587402,-9.887237548828125,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB02.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.838240623474121,-10.072139739990234,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB03.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.818990707397461,-9.935907363891602,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB04.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.79085922241211,-9.959487915039062,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB05.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.82111930847168,-10.302066802978516,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB06.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.909497261047363,-10.260171890258789,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB07.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.82127571105957,-10.7125244140625,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB08.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.747111320495605,-10.419761657714844,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB09.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.858057022094727,-10.338848114013672,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB10.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.905882835388184,-10.300420761108398,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB11.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.83259391784668,-10.4553861618042,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB12.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.882791519165039,-10.406172752380371,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB13.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.77896499633789,-10.163270950317383,True
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB14.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,No,-9.84603500366211,-9.807326316833496,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar/0/0000_phA00_phB15.png,Is the magenta sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,-9.760665893554688,-10.132935523986816,True
