model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB00.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.522262573242188,-9.028823852539062,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB01.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.669455528259277,-9.218365669250488,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB02.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.657767295837402,-9.1984224319458,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.504803657531738,-8.944974899291992,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.429078102111816,-8.929261207580566,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.87925910949707,-9.562501907348633,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.087827682495117,-9.928892135620117,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.261299133300781,-10.155948638916016,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.360005378723145,-10.25555419921875,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.81394100189209,-10.801582336425781,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,A,-10.97803020477295,-11.003403663635254,True
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB11.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.782326698303223,-10.715300559997559,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB12.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.48817253112793,-10.302691459655762,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB13.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.41006088256836,-10.166731834411621,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB14.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.369818687438965,-10.175985336303711,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA00_phB15.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.926766395568848,-9.605498313903809,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB00.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.624764442443848,-9.19473934173584,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB01.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.58808422088623,-9.126051902770996,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB02.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.628679275512695,-9.20881175994873,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.485408782958984,-8.967225074768066,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-9.568102836608887,-9.138073921203613,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.023483276367188,-9.764703750610352,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.193511009216309,-10.0615873336792,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.319219589233398,-10.22004508972168,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.448143005371094,-10.354914665222168,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-10.804091453552246,-10.775275230407715,False
/app/DATA/data_scale_exp_400k/unshared,obj2_closer,output/phasevar_3/0/0000_phA01_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,A,-10.947176933288574,-10.96896743774414,True
