model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB00.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-10.2978515625,-9.765824317932129,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB01.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-10.815877914428711,-10.027344703674316,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB02.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-11.24509334564209,-10.202229499816895,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-10.780476570129395,-9.727941513061523,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-10.157939910888672,-9.217863082885742,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-10.308979988098145,-9.135701179504395,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-10.609633445739746,-9.27627944946289,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-10.5502290725708,-9.178142547607422,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-10.283662796020508,-9.013213157653809,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-11.14012622833252,-9.627875328063965,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-11.754308700561523,-10.175819396972656,True
/app/DATA/data_scale_exp_2m/unshared,obj2_farther,output/phasevar_3/0/0000_phA00_phB11.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",B,B,-11.265411376953125,-9.910175323486328,True
