model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB00.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.646207809448242,-11.510425567626953,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB01.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.606582641601562,-11.525263786315918,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB02.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.584527969360352,-11.555115699768066,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB03.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.687857627868652,-11.593957901000977,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB04.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.645390510559082,-11.665082931518555,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB05.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.565814018249512,-11.72033405303955,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB06.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.440938949584961,-11.689403533935547,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB07.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.47109317779541,-11.626527786254883,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB08.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.614705085754395,-11.400737762451172,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB09.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.627997398376465,-11.561094284057617,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB10.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.61462688446045,-11.581498146057129,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB11.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.662439346313477,-11.559802055358887,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB12.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.716153144836426,-11.478384017944336,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB13.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.69980239868164,-11.482736587524414,True
/app/DATA/data_scale_exp_2m/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB14.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.644588470458984,-11.485114097595215,True
