model_path,text,image,Yes_logit,No_logit
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0000.png,-9.252375602722168,-10.414772033691406
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0001.png,-9.293272972106934,-10.446703910827637
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0002.png,-9.24673843383789,-10.336421012878418
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0003.png,-9.3021821975708,-10.412187576293945
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0004.png,-9.296588897705078,-10.403949737548828
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0005.png,-9.307022094726562,-10.421467781066895
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0006.png,-9.268878936767578,-10.349218368530273
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0007.png,-9.285123825073242,-10.383055686950684
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0008.png,-9.292704582214355,-10.32774829864502
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0009.png,-9.278164863586426,-10.39972972869873
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0010.png,-9.231738090515137,-10.39537239074707
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0011.png,-9.276137351989746,-10.441823959350586
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0012.png,-9.282042503356934,-10.494769096374512
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0013.png,-9.242024421691895,-10.42900562286377
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0014.png,-9.21121883392334,-10.353251457214355
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0015.png,-9.243410110473633,-10.42406940460205
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0016.png,-9.243817329406738,-10.374030113220215
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0017.png,-9.267151832580566,-10.414627075195312
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0018.png,-9.233902931213379,-10.312362670898438
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0019.png,-9.307548522949219,-10.417139053344727
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0020.png,-9.268641471862793,-10.372264862060547
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0021.png,-9.300487518310547,-10.398289680480957
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0022.png,-9.265331268310547,-10.31436538696289
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0023.png,-9.280123710632324,-10.339629173278809
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0024.png,-9.271097183227539,-10.279476165771484
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0025.png,-9.272581100463867,-10.371849060058594
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0026.png,-9.238078117370605,-10.372967720031738
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0027.png,-9.275533676147461,-10.417620658874512
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0028.png,-9.28571891784668,-10.473078727722168
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0029.png,-9.238094329833984,-10.391459465026855
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0030.png,-9.186484336853027,-10.292967796325684
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0031.png,-9.233012199401855,-10.363444328308105
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0032.png,-9.234814643859863,-10.362356185913086
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0033.png,-9.26694107055664,-10.464938163757324
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0034.png,-9.257905960083008,-10.361627578735352
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0035.png,-9.305946350097656,-10.457526206970215
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0036.png,-9.285977363586426,-10.401281356811523
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0037.png,-9.289989471435547,-10.414078712463379
