model_path,text,image,Yes_logit,No_logit
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0000.png,-9.268712997436523,-10.48636531829834
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0001.png,-9.315139770507812,-10.505597114562988
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0002.png,-9.253914833068848,-10.379631996154785
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0003.png,-9.307204246520996,-10.45764446258545
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0004.png,-9.303483009338379,-10.444099426269531
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0005.png,-9.330972671508789,-10.475679397583008
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0006.png,-9.28983211517334,-10.417799949645996
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0007.png,-9.314993858337402,-10.444472312927246
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0008.png,-9.297823905944824,-10.345685005187988
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0009.png,-9.291473388671875,-10.428786277770996
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0010.png,-9.245089530944824,-10.439301490783691
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0011.png,-9.296526908874512,-10.483888626098633
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0012.png,-9.303298950195312,-10.53868579864502
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0013.png,-9.27159595489502,-10.478940963745117
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0014.png,-9.224017143249512,-10.414093017578125
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0015.png,-9.265043258666992,-10.481637954711914
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0016.png,-9.2638521194458,-10.467559814453125
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0017.png,-9.281819343566895,-10.514419555664062
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0018.png,-9.255497932434082,-10.384889602661133
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0019.png,-9.338397026062012,-10.52311897277832
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0020.png,-9.318284034729004,-10.474784851074219
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0021.png,-9.325665473937988,-10.484586715698242
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0022.png,-9.2787446975708,-10.39749526977539
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0023.png,-9.295198440551758,-10.409723281860352
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0024.png,-9.290136337280273,-10.34619140625
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0025.png,-9.28889274597168,-10.390789031982422
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0026.png,-9.244309425354004,-10.4163236618042
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0027.png,-9.279685974121094,-10.447245597839355
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0028.png,-9.306944847106934,-10.524089813232422
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0029.png,-9.26749038696289,-10.45344352722168
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0030.png,-9.210502624511719,-10.3626708984375
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0031.png,-9.248964309692383,-10.426222801208496
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0032.png,-9.256420135498047,-10.410252571105957
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0033.png,-9.28600788116455,-10.511127471923828
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0034.png,-9.236428260803223,-10.353503227233887
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0035.png,-9.315789222717285,-10.513389587402344
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0036.png,-9.285582542419434,-10.438971519470215
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0037.png,-9.319059371948242,-10.475432395935059
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0038.png,-9.289459228515625,-10.424344062805176
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0039.png,-9.29382610321045,-10.379129409790039
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0040.png,-9.284601211547852,-10.372100830078125
/app/DATA/data_scale_exp_80k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0041.png,-9.289534568786621,-10.415987968444824
