model_path,text,image,Yes_logit,No_logit
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0000.png,-10.100118637084961,-11.212665557861328
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0001.png,-10.133349418640137,-11.757414817810059
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0002.png,-10.038818359375,-11.528013229370117
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0003.png,-10.011128425598145,-11.53276538848877
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0004.png,-10.013105392456055,-11.55492115020752
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0005.png,-9.992022514343262,-11.697162628173828
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0006.png,-9.974821090698242,-11.619067192077637
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0007.png,-10.061631202697754,-11.581019401550293
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0008.png,-10.06745719909668,-11.23885726928711
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0009.png,-10.250151634216309,-11.386248588562012
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0010.png,-10.28109073638916,-11.338890075683594
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0011.png,-10.270981788635254,-11.211894989013672
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0012.png,-10.21387767791748,-11.061051368713379
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0013.png,-10.15998363494873,-10.761795043945312
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0014.png,-10.170952796936035,-10.736359596252441
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0015.png,-10.173896789550781,-10.600020408630371
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0016.png,-10.205545425415039,-10.610968589782715
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0017.png,-10.145743370056152,-11.45703411102295
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0018.png,-10.061819076538086,-11.281768798828125
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0019.png,-10.007491111755371,-11.28779411315918
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0020.png,-10.0171537399292,-11.379084587097168
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0021.png,-9.98969554901123,-11.519381523132324
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0022.png,-9.959898948669434,-11.497138023376465
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0023.png,-10.06230640411377,-11.396626472473145
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0024.png,-10.143908500671387,-11.169900894165039
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0025.png,-10.25460147857666,-11.206212043762207
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0026.png,-10.303232192993164,-11.21761703491211
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0027.png,-10.267663955688477,-11.137417793273926
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0028.png,-10.242238998413086,-10.966479301452637
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0029.png,-10.196476936340332,-10.744283676147461
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0030.png,-10.230545997619629,-10.693841934204102
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0031.png,-10.24899959564209,-10.571608543395996
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0032.png,-10.079029083251953,-10.727805137634277
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0033.png,-10.072675704956055,-11.141218185424805
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0034.png,-10.056886672973633,-11.273330688476562
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0035.png,-9.991355895996094,-11.405778884887695
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0036.png,-9.96316146850586,-11.35430908203125
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0037.png,-9.951855659484863,-11.53368854522705
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0038.png,-9.967697143554688,-11.53808879852295
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0039.png,-10.070311546325684,-11.401141166687012
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0040.png,-10.135187149047852,-11.336308479309082
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0041.png,-10.215958595275879,-11.438919067382812
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0042.png,-10.2969970703125,-11.284212112426758
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0043.png,-10.270389556884766,-11.252641677856445
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0044.png,-10.220663070678711,-11.133150100708008
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0045.png,-10.221104621887207,-10.911393165588379
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0046.png,-10.203474998474121,-10.75020694732666
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0047.png,-10.13706111907959,-10.752850532531738
