model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB00.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.547755241394043,-9.532913208007812,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB01.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.725418090820312,-9.230332374572754,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB02.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.738614082336426,-9.231263160705566,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB03.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.681770324707031,-9.353991508483887,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB04.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.738668441772461,-9.310277938842773,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB05.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.641326904296875,-9.274707794189453,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB06.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.683806419372559,-9.17829704284668,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB07.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.751836776733398,-9.286564826965332,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB08.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.719734191894531,-9.446856498718262,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB09.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.621302604675293,-9.4462251663208,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB10.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.441339492797852,-9.356585502624512,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB11.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.548789024353027,-9.516642570495605,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB12.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.605608940124512,-9.579055786132812,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB13.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.479338645935059,-9.589767456054688,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB14.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,No,-9.364495277404785,-9.30868148803711,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_4/0/0000_phA00_phB15.png,Is the cyan cube farther from the camera than the green sphere? Answer with yes or no.,Yes,Yes,-9.497666358947754,-9.533138275146484,True
