model_path,text,image,Yes_logit,No_logit
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0000.png,-10.014772415161133,-11.237460136413574
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0001.png,-10.033143997192383,-11.643474578857422
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0002.png,-10.007366180419922,-11.386212348937988
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0003.png,-10.006501197814941,-11.55948543548584
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0004.png,-10.011445045471191,-11.555534362792969
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0005.png,-10.030993461608887,-11.809479713439941
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0006.png,-10.060832977294922,-11.772370338439941
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0007.png,-10.126161575317383,-11.842782020568848
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0008.png,-10.164846420288086,-11.513587951660156
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0009.png,-10.27099895477295,-11.620819091796875
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0010.png,-10.234335899353027,-11.452781677246094
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0011.png,-10.236994743347168,-11.428813934326172
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0012.png,-10.29255485534668,-11.254035949707031
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0013.png,-10.224365234375,-10.972664833068848
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0014.png,-10.131848335266113,-10.725663185119629
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0015.png,-10.10818099975586,-10.934134483337402
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0016.png,-10.064876556396484,-10.848016738891602
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0017.png,-9.97964096069336,-11.487808227539062
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0018.png,-10.00149917602539,-11.169685363769531
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0019.png,-10.01705265045166,-11.505152702331543
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0020.png,-10.021340370178223,-11.474970817565918
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0021.png,-10.017655372619629,-11.715353012084961
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0022.png,-10.021865844726562,-11.626145362854004
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0023.png,-10.052226066589355,-11.59912109375
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0024.png,-10.167781829833984,-11.354032516479492
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0025.png,-10.266046524047852,-11.477970123291016
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0026.png,-10.2724027633667,-11.364095687866211
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0027.png,-10.245928764343262,-11.316347122192383
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0028.png,-10.306135177612305,-11.189199447631836
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0029.png,-10.256111145019531,-10.901841163635254
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0030.png,-10.179805755615234,-10.632439613342285
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0031.png,-10.138845443725586,-10.795271873474121
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0032.png,-10.049874305725098,-10.853499412536621
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0033.png,-10.034832954406738,-11.470917701721191
