model_path,text,image,Yes_logit,No_logit
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0000.png,-8.78893756866455,-10.570297241210938
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0001.png,-8.802699089050293,-11.166206359863281
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0002.png,-8.738327980041504,-10.972139358520508
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0003.png,-8.762368202209473,-10.952570915222168
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0004.png,-8.760735511779785,-11.175488471984863
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0005.png,-8.79512882232666,-11.1813325881958
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0006.png,-8.789230346679688,-11.066115379333496
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0007.png,-8.813779830932617,-10.960589408874512
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0008.png,-8.827116966247559,-10.513266563415527
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0009.png,-8.866608619689941,-10.53914737701416
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0010.png,-8.84377384185791,-10.571089744567871
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0011.png,-8.855622291564941,-10.417243003845215
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0012.png,-8.856170654296875,-10.456785202026367
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0013.png,-8.82028579711914,-10.229513168334961
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0014.png,-8.807476997375488,-10.178646087646484
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0015.png,-8.798701286315918,-10.358468055725098
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0016.png,-8.849075317382812,-10.224762916564941
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0017.png,-8.817203521728516,-11.085586547851562
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0018.png,-8.739906311035156,-10.858725547790527
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0019.png,-8.727200508117676,-10.77238655090332
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0020.png,-8.7099609375,-11.0073881149292
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0021.png,-8.765233993530273,-11.040633201599121
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0022.png,-8.762981414794922,-10.946380615234375
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0023.png,-8.796061515808105,-10.671598434448242
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0024.png,-8.874969482421875,-10.25908088684082
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0025.png,-8.891751289367676,-10.410232543945312
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0026.png,-8.872109413146973,-10.524558067321777
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0027.png,-8.881139755249023,-10.371711730957031
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0028.png,-8.886613845825195,-10.372308731079102
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0029.png,-8.849278450012207,-10.136699676513672
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0030.png,-8.82988166809082,-10.059028625488281
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0031.png,-8.831418991088867,-10.249670028686523
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0032.png,-8.86130142211914,-9.993332862854004
