model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB00.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.165249824523926,-9.11023235321045,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB01.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.253595352172852,-8.997638702392578,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB02.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.456610679626465,-9.054056167602539,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB03.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.331599235534668,-9.157425880432129,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB04.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.498799324035645,-9.18670654296875,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB05.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.433241844177246,-9.130606651306152,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB06.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.547074317932129,-9.04017162322998,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB07.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.473051071166992,-9.088752746582031,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB08.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.393274307250977,-9.11739444732666,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB09.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.466535568237305,-9.132148742675781,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB10.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.237826347351074,-9.135930061340332,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB11.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.29889965057373,-9.294227600097656,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB12.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.282355308532715,-9.328139305114746,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB13.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.132733345031738,-9.230903625488281,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB14.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.098976135253906,-9.00327205657959,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB15.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.182567596435547,-9.06915283203125,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB00.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.047335624694824,-9.041723251342773,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB01.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.24094295501709,-8.955147743225098,True
