model_path,text,image,Yes_logit,No_logit
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0000.png,-10.063587188720703,-11.14271068572998
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0001.png,-10.125433921813965,-11.74184799194336
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0002.png,-10.063712120056152,-11.481239318847656
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0003.png,-10.049826622009277,-11.557795524597168
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0004.png,-10.041909217834473,-11.499760627746582
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0005.png,-10.045722961425781,-11.699071884155273
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0006.png,-10.067365646362305,-11.603111267089844
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0007.png,-10.11854362487793,-11.653322219848633
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0008.png,-10.154090881347656,-11.382390975952148
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0009.png,-10.293725967407227,-11.509787559509277
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0010.png,-10.295501708984375,-11.371742248535156
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0011.png,-10.25609016418457,-11.291030883789062
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0012.png,-10.335531234741211,-11.198986053466797
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0013.png,-10.219476699829102,-10.82823371887207
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0014.png,-10.16225814819336,-10.65107250213623
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0015.png,-10.103255271911621,-10.756108283996582
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0016.png,-10.093585968017578,-10.768498420715332
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0017.png,-10.112627029418945,-11.590555191040039
/app/DATA/data_scale_exp_800k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0018.png,-10.056037902832031,-11.402535438537598
