model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB00.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.2975492477417,-10.296724319458008,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB01.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.089006423950195,-10.270669937133789,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB02.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.165435791015625,-10.244932174682617,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB03.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.81850814819336,-10.270889282226562,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB04.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.636682510375977,-10.141332626342773,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB05.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.265100479125977,-10.022614479064941,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB06.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.786258697509766,-9.985918998718262,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB07.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.04128360748291,-9.856621742248535,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB08.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,Yes,-9.847261428833008,-9.930331230163574,False
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB09.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.052983283996582,-10.130077362060547,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB10.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.194169998168945,-10.26305866241455,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB11.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.834851264953613,-10.210687637329102,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB12.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-10.541332244873047,-10.173324584960938,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB13.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.548600196838379,-10.410228729248047,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB14.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.81179141998291,-10.417093276977539,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA00_phB15.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.731968879699707,-10.440073013305664,True
/app/DATA/data_scale_exp_2m/unshared,obj1_closer,output/phasevar_4/0/0000_phA01_phB00.png,Is the cyan cube closer to the camera than the green sphere? Answer with yes or no.,No,No,-11.634156227111816,-10.34448528289795,True
