model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB00.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-9.53392505645752,-9.56882381439209,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB01.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.71241283416748,-9.288459777832031,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB02.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.74075698852539,-9.291481018066406,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB03.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.706676483154297,-9.412245750427246,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB04.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.741724014282227,-9.366728782653809,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB05.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.644301414489746,-9.327997207641602,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB06.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.69119644165039,-9.240930557250977,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB07.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.732148170471191,-9.33205509185791,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB08.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.704303741455078,-9.473200798034668,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB09.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.639893531799316,-9.463384628295898,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB10.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.465662002563477,-9.401158332824707,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB11.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.564911842346191,-9.552902221679688,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB12.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.623430252075195,-9.604026794433594,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB13.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-9.503872871398926,-9.607272148132324,True
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB14.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-9.383207321166992,-9.353008270263672,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_5/0000_phA00_phB15.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-9.500213623046875,-9.566529273986816,True
