model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.97519588470459,-8.978275299072266,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.075080871582031,-8.88262939453125,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.302262306213379,-8.957104682922363,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.204143524169922,-9.074056625366211,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.363758087158203,-9.112595558166504,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.27925968170166,-9.060924530029297,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.429150581359863,-8.97925090789795,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.31263256072998,-8.969890594482422,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.220738410949707,-8.964062690734863,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.350714683532715,-8.98825740814209,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.117350578308105,-9.038856506347656,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.176033973693848,-9.161581993103027,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.163697242736816,-9.162698745727539,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.012955665588379,-9.060935974121094,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.930981636047363,-8.86695384979248,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA00_phB15.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.990050315856934,-8.9212064743042,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.836382865905762,-8.892155647277832,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.01518440246582,-8.826088905334473,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.1448335647583,-8.889284133911133,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.119525909423828,-9.01471996307373,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.190496444702148,-9.096238136291504,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.206202507019043,-9.107755661010742,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.276156425476074,-9.052323341369629,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.213231086730957,-8.985474586486816,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_5/0000_phA01_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.275410652160645,-9.004706382751465,True
