model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB00.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-10.175424575805664,-11.263919830322266,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB01.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-10.112898826599121,-10.695846557617188,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB02.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-10.099738121032715,-10.510854721069336,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB03.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-10.296924591064453,-10.246905326843262,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB04.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-10.38182544708252,-10.193236351013184,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB05.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,No,-10.301456451416016,-10.183234214782715,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB06.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-10.190178871154785,-10.192451477050781,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB07.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-10.170382499694824,-10.22376823425293,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB08.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-10.12229061126709,-10.433934211730957,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_4/0/0000_phA00_phB09.png,Is the cyan cube farther from the viewer than the green sphere? Answer with yes or no.,Yes,Yes,-10.122723579406738,-10.925596237182617,True
