model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.97519588470459,-8.978275299072266,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.075080871582031,-8.88262939453125,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.302262306213379,-8.957104682922363,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.204143524169922,-9.074056625366211,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.363758087158203,-9.112595558166504,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.27925968170166,-9.060924530029297,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.429150581359863,-8.97925090789795,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.31263256072998,-8.969890594482422,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.220738410949707,-8.964062690734863,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.350714683532715,-8.98825740814209,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.117350578308105,-9.038856506347656,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.176033973693848,-9.161581993103027,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.163697242736816,-9.162698745727539,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.012955665588379,-9.060935974121094,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.930981636047363,-8.86695384979248,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA00_phB15.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.990050315856934,-8.9212064743042,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.836382865905762,-8.892155647277832,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.01518440246582,-8.826088905334473,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.1448335647583,-8.889284133911133,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.119525909423828,-9.01471996307373,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.190496444702148,-9.096238136291504,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.206202507019043,-9.107755661010742,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.276156425476074,-9.052323341369629,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.213231086730957,-8.985474586486816,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.275410652160645,-9.004706382751465,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.253853797912598,-9.01252555847168,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.918183326721191,-8.997160911560059,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.978342056274414,-9.17711353302002,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.085899353027344,-9.226729393005371,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.837867736816406,-9.082514762878418,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.757161140441895,-8.913439750671387,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA01_phB15.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.887084007263184,-8.94811725616455,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.776325225830078,-8.875166893005371,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.654119491577148,-8.800089836120605,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.020187377929688,-8.938909530639648,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.988197326660156,-9.037154197692871,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.058886528015137,-9.078547477722168,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.040013313293457,-9.16073226928711,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.116360664367676,-9.072653770446777,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.830101013183594,-9.009308815002441,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.095190048217773,-8.993303298950195,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.115213394165039,-8.93157958984375,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.950345039367676,-8.976346969604492,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.993634223937988,-9.087727546691895,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.930697441101074,-9.140981674194336,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.728833198547363,-8.981689453125,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.687935829162598,-8.82548713684082,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA02_phB15.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.770644187927246,-8.91982650756836,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.724814414978027,-8.866998672485352,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.792333602905273,-8.899149894714355,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.026432991027832,-8.903613090515137,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.959296226501465,-8.967604637145996,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.10811996459961,-8.931922912597656,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.124350547790527,-9.051342010498047,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.192296028137207,-9.00888442993164,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.008368492126465,-9.048890113830566,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.153923034667969,-9.041991233825684,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.139134407043457,-9.018312454223633,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.912717819213867,-9.03874683380127,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.94023609161377,-9.163432121276855,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.924412727355957,-9.228342056274414,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.67086410522461,-9.03682804107666,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.691373825073242,-8.875401496887207,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA03_phB15.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.727133750915527,-8.959228515625,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.655780792236328,-8.919692039489746,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.685894966125488,-8.947992324829102,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-9.99090576171875,-9.003291130065918,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.020893096923828,-9.118354797363281,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.12623405456543,-9.037046432495117,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.105487823486328,-9.013588905334473,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.331087112426758,-9.080912590026855,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.064682006835938,-8.96572208404541,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_4/0/0000_phA04_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,-10.111459732055664,-9.053203582763672,True
