model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.125,22.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.375,23.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.625,23.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.0,22.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,24.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,23.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,24.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.125,24.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.25,25.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,25.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,26.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.5,27.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,26.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.125,27.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.375,27.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA00_phB15.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.375,24.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,24.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.625,23.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.5,23.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.25,22.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,24.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,23.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,23.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.125,25.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.625,24.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,24.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,26.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.125,27.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,28.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,27.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,27.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA01_phB15.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,25.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.625,22.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.0,21.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,23.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.25,22.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,23.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,22.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.625,22.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,23.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,23.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.125,23.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.625,24.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,25.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,25.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,25.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,25.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA02_phB15.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,24.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB00.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.0,20.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB01.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.25,21.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB02.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.375,21.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB03.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.625,22.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB04.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,24.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB05.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,22.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB06.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.5,22.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB07.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,22.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB08.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.875,23.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB09.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.125,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB10.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.625,23.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB11.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,20.75,24.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB12.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.125,25.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB13.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.25,25.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj1_closer,output/phasevar_5/0000_phA03_phB14.png,Is the cyan cube closer to the viewer than the green sphere? Answer with yes or no.,No,No,21.0,24.125,True
